ID,Model,Model Name,Language,Answerable,Question,Expected Answer,Expected Keywords,Generated Answer,Expected Source,Retrieved Sources,Citations,Pipeline Failed,Failure Category,Failure Stage,Failure Reason,Rejected Native Answer,Citation Validation,Generation Mode,Pipeline Error,Context Count Before Failure,Retrieval Mode,Retrieval Query,Backend Build Version,Generation Failed,Generation Error,Abstained,False Refusal,Correct Unanswerable Refusal,No Citation On Unanswerable,Normalized Exact Match,Token F1,Keyword Coverage,Question Keyword Coverage,Question+Answer Keyword Coverage,Faithfulness,Answer Relevance,Context Precision,Context Recall,Citation Accuracy,Citation Precision,Citation Recall,Citation F1,Retrieval Top K,Precision@K,Recall@K,Hit@K,MRR,Top-1 Accuracy,NDCG@K,First Relevant Rank,Retrieval Debug Available,Retrieval Time (ms),Retrieval No Result,Hallucination,Judge Reason,Judge Error,System Confidence,Backend Response Time (ms),Client Response Time (ms),Estimated Sequential E2E (ms),Context Fingerprint
EN-011,groq,llama-3.3-70b-versatile,EN,True,What are the password requirements?,"At least 12 characters with upper, lower, number, and symbol; changed every 90 days.",12 characters | upper lower number symbol | 90 days,"Passwords must be at least 12 characters and include upper case, lower case, a number, and a symbol. They must be changed every 90 days, which ensures regular password rotation. The password rotation policy also prohibits reusing any of the last 5 passwords, enhancing security by preventing the reuse of recently used passwords. This combination of length and rotation requirements helps to maintain strong password security.",Policy_Password.docx,Policy_Password.docx,Policy_Password.docx,0,,,,,{},native_model,,2,evaluation_snapshot,What are the password requirements?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.2821,0.6667,0.0,0.6667,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5400.15,0.0,,,SKIPPED,0.6102,3926,3935.23,9335.38,76b012b3543ed8e1
EN-012,groq,llama-3.3-70b-versatile,EN,True,What is the domestic meal per diem?,"IDR 250,000 per day.","IDR 250,000 | per day","The domestic meal per diem is IDR 250,000 per day. This amount is allocated for daily meal expenses within the country. The per diem rate is fixed and applies to all domestic travel, providing a standard allowance for meal costs. It is intended to cover the cost of meals for one day while on official business.",Policy_Travel_Expense.docx,Policy_Travel_Expense.docx,Policy_Travel_Expense.docx,0,,,,,{},native_model,,1,evaluation_snapshot,What is the domestic meal per diem?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.1333,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5083.86,0.0,,,SKIPPED,0.01,2047,2072.81,7156.67,42b68bccebe578fa
EN-013,groq,llama-3.3-70b-versatile,EN,True,What was Q3 2025 revenue?,"IDR 42.5 billion, up 12% over Q2 2025.",IDR 42.5 billion | 12% | Q2 2025,"Q3 2025 revenue was IDR 42.5 billion. This represents a 12% increase over Q2 2025. The company's revenue growth may be attributed to the addition of new customers, with 18 new enterprise customers added in Q3 2025, bringing the total to 214. Customer churn in Q3 2025 was 2.1%, down from 2.8% in Q2, which may also have contributed to the revenue increase.",Report_Q3_2025_Performance.pdf,Report_Q3_2025_Performance.pdf,Report_Q3_2025_Performance.pdf,0,,,,,{},native_model,,1,evaluation_snapshot,What was Q3 2025 revenue?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.1944,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4336.72,0.0,,,SKIPPED,0.9104,2091,2114.82,6451.54,8d643bcde2935316
EN-014,groq,llama-3.3-70b-versatile,EN,True,What was the root cause of the October 2025 outage?,An expired TLS certificate on the API gateway.,expired TLS certificate | API gateway,"The root cause of the October 2025 outage was an expired TLS certificate on the API gateway. The outage lasted 3 hours and 20 minutes, affecting the customer portal. As a corrective action, a certificate auto-renewal job was implemented to prevent similar issues in the future. This measure was taken to ensure the stability and security of the system, particularly the API gateway, which was directly impacted by the expired certificate.",Report_Incident_Postmortem.pdf,Report_Incident_Postmortem.pdf,Report_Incident_Postmortem.pdf,0,,,,,{},native_model,,1,evaluation_snapshot,What was the root cause of the October 2025 outage?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.2,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5397.82,0.0,,,SKIPPED,0.7017,3609,3618.55,9016.37,f696eb004287d0fd
EN-015,groq,llama-3.3-70b-versatile,EN,True,What was the 2025 overall CSAT score?,"87%, up from 83% in 2024.",87% | 83% | 2024,"The 2025 overall CSAT score was 87%. This score represents an increase from the previous year, with a 4% rise from 83% in 2024. The improvement in customer satisfaction is indicated by this upward trend. The CSAT score is a measure of customer satisfaction, and the 2025 score of 87% suggests a high level of satisfaction among customers.",Report_CSAT_2025.pdf,Report_CSAT_2025.pdf,Report_CSAT_2025.pdf,0,,,,,{},native_model,,1,evaluation_snapshot,What was the 2025 overall CSAT score?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.1563,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4761.38,0.0,,,SKIPPED,0.01,1947,1959.74,6721.12,5568ea8523f14966
EN-016,groq,llama-3.3-70b-versatile,EN,True,How many security incidents occurred in 2025?,"3 reportable incidents, none resulting in data loss.",3 reportable incidents | no data loss,"There were 3 reportable security incidents in 2025. None of these incidents resulted in data loss. The security incidents occurred alongside a phishing simulation, which had an annual click rate of 6%. This click rate is from the annual phishing simulation.",Report_Security_Review_2025.pdf,Report_Security_Review_2025.pdf,Report_Security_Review_2025.pdf,0,,,,,{},native_model,,1,evaluation_snapshot,How many security incidents occurred in 2025?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.2128,0.5,0.0,0.5,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4866.8,0.0,,,SKIPPED,0.8658,2142,2159.23,7026.03,6f7b0ffcd1393c63
EN-017,groq,llama-3.3-70b-versatile,EN,True,What was full-year 2025 revenue?,"IDR 158 billion, with a 14% net profit margin.",IDR 158 billion | 14% | net profit margin,"Full-year 2025 revenue was IDR 158 billion. The net profit margin for the same period was 14%. This revenue figure is part of the company's financial summary for 2025. The financial summary provides key metrics, including revenue and net profit margin, to assess the company's performance.",Report_Financial_FY2025.pdf,Report_Financial_FY2025.pdf,Report_Financial_FY2025.pdf,0,,,,,{},native_model,,1,evaluation_snapshot,What was full-year 2025 revenue?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.2414,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4559.92,0.0,,,SKIPPED,0.9098,2275,2288.2,6848.12,3b5fafbea60f76b6
EN-018,groq,llama-3.3-70b-versatile,EN,True,What database does the platform use?,"PostgreSQL 15, with Redis for caching.",PostgreSQL 15 | Redis | caching,"The platform uses PostgreSQL 15 as its primary database. PostgreSQL 15 is utilized for the primary datastore, while Redis is used for caching purposes. The platform's architecture is based on microservices, which are deployed on Kubernetes, allowing services to communicate over REST and gRPC. This setup enables efficient data storage and retrieval, with Redis providing an additional layer of performance optimization through caching.",TECH_System_Architecture.txt,TECH_System_Architecture.txt,TECH_System_Architecture.txt,0,,,,,{},native_model,,1,evaluation_snapshot,What database does the platform use?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.1714,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5071.81,0.0,,,SKIPPED,0.8088,3325,3338.2,8410.01,74f3c20a212f51bd
EN-019,groq,llama-3.3-70b-versatile,EN,True,How long are internal API tokens valid?,60 minutes.,60 minutes,"Internal API tokens are valid for 60 minutes. Tokens are required for all internal APIs and must be provided as a bearer JWT token. The expiration of tokens after a set period helps to maintain security and manage access to internal APIs. This time frame is uniform across all internal APIs, ensuring consistent authentication and authorization.",TECH_Internal_API_Guide.txt,TECH_Internal_API_Guide.txt,TECH_Internal_API_Guide.txt,0,,,,,{},native_model,,1,evaluation_snapshot,How long are internal API tokens valid?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.069,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5929.84,0.0,,,SKIPPED,0.837,3349,3360.9,9290.74,a2397461ae72a28d
EN-020,groq,llama-3.3-70b-versatile,EN,True,What are the RTO and RPO?,RTO is 4 hours and RPO is 1 hour.,RTO 4 hours | RPO 1 hour,"The recovery time objective (RTO) is 4 hours and the recovery point objective (RPO) is 1 hour. The RTO represents the maximum time allowed to restore systems after a disaster, while the RPO is the maximum amount of data that can be lost. These objectives are crucial in determining the disaster recovery strategy, ensuring that systems are restored and data is recovered within the specified timeframes. The disaster recovery site, located in a separate availability zone, plays a key role in achieving these objectives.",TECH_Disaster_Recovery.txt,TECH_Disaster_Recovery.txt,TECH_Disaster_Recovery.txt,0,,,,,{},native_model,,1,evaluation_snapshot,What are the RTO and RPO?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.1935,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5885.43,0.0,,,SKIPPED,0.0101,2538,2546.5,8431.93,cf982f6703d73605
EN-021,groq,llama-3.3-70b-versatile,EN,True,What is the API availability SLO?,99.9% per month.,99.9% | month,"The API availability SLO is 99.9% per month. This means that the API is expected to be available for at least 99.9% of the time in a given month. The monitoring and alerting system is in place to track metrics and send alerts to the on-call engineer via Pagerduty if any issues arise, helping to maintain this SLO. Metrics are collected using Prometheus and visualized in Grafana, providing visibility into the API's performance.",TECH_Monitoring_Guide.txt,TECH_Monitoring_Guide.txt,TECH_Monitoring_Guide.txt,0,,,,,{},native_model,,1,evaluation_snapshot,What is the API availability SLO?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.0769,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5601.5,0.0,,,SKIPPED,0.9077,2766,2778.31,8379.81,9ad336bbe2f3bea9
EN-022,groq,llama-3.3-70b-versatile,EN,True,How long are audit logs retained?,7 years.,7 years,"Audit logs are retained for 7 years. Application logs, on the other hand, have a much shorter retention period of 90 days. The retention period for audit logs is significantly longer, suggesting that they are kept for compliance or regulatory purposes. Customer data has a separate retention rule, where it is deleted 90 days after contract termination, unless there are legal requirements to retain it for a longer period.",TECH_Data_Retention.txt,TECH_Data_Retention.txt,TECH_Data_Retention.txt,0,,,,,{},native_model,,1,evaluation_snapshot,How long are audit logs retained?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.0563,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4371.98,0.0,,,SKIPPED,0.8906,2934,2946.23,7318.21,b722667f4078c87e
EN-023,groq,llama-3.3-70b-versatile,EN,True,What unit-test coverage is required to merge code?,At least 80%.,at least 80%,"A minimum of 80% unit-test coverage is required to merge code. This requirement is part of the gates in the CI/CD pipeline, which ensures that code meets certain standards before it can be merged. The pipeline is built and tested with GitHub Actions, and a merge to the main branch triggers an automatic staging deployment. The unit-test coverage requirement helps to maintain the quality and reliability of the codebase.",TECH_CICD_Pipeline.txt,TECH_CICD_Pipeline.txt,TECH_CICD_Pipeline.txt,0,,,,,{},native_model,,1,evaluation_snapshot,What unit-test coverage is required to merge code?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.0267,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5589.39,0.0,,,SKIPPED,0.9044,2698,2705.03,8294.42,174029824249b250
EN-024,groq,llama-3.3-70b-versatile,EN,True,How do I reset my password?,Raise a ticket to the IT Helpdesk via the portal; processed within 1x24 hours.,IT Helpdesk | portal | 1x24 hours,"To reset your password, raise a ticket to the IT Helpdesk via the portal. The reset will be processed within 1x24 hours. This process is part of the standard procedure for handling password resets. The IT Helpdesk will handle the request as per the Password Policy guidelines.",FAQ_IT_Support.txt,FAQ_IT_Support.txt | Policy_Password.docx,FAQ_IT_Support.txt | Policy_Password.docx,0,,,,,{},native_model,,2,evaluation_snapshot,How do I reset my password?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.459,1.0,0.0,1.0,,,0.5,1.0,0.6667,0.5,1.0,0.6667,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5211.84,0.0,,,SKIPPED,0.9041,2808,2816.73,8028.57,139c5c259b1ead03
EN-025,groq,llama-3.3-70b-versatile,EN,True,When is payday?,The 25th of each month (prior working day if a holiday).,25th | prior working day | holiday,"Payday is on the 25th of each month. If the 25th falls on a holiday, the payment will be made on the prior working day. This ensures that employees receive their salaries as close to the scheduled date as possible, even when the 25th is not a working day. The payment schedule is designed to provide a consistent and reliable payday for all employees.",FAQ_Payroll.txt,FAQ_Payroll.txt,FAQ_Payroll.txt,0,,,,,{},native_model,,1,evaluation_snapshot,When is payday?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.2933,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5866.69,0.0,,,SKIPPED,0.9073,2799,2810.26,8676.95,969950e9cf2d19de
EN-026,groq,llama-3.3-70b-versatile,EN,True,What is the mailbox size limit?,50 GB.,50 GB,"The mailbox size limit is 50 GB. This is the standard mailbox quota. The quota defines the maximum amount of data that can be stored in a mailbox. This limit applies to the total size of all emails, attachments, and other mailbox contents.",FAQ_Email_Calendar.txt,FAQ_Email_Calendar.txt,FAQ_Email_Calendar.txt,0,,,,,{},native_model,,1,evaluation_snapshot,What is the mailbox size limit?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.0889,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5831.02,0.0,,,SKIPPED,0.9071,2662,2675.28,8506.3,829c81bc6a8aa970
EN-027,groq,llama-3.3-70b-versatile,EN,True,What should I bring on my first day?,"A valid ID, NPWP (tax ID), and bank account details.",valid ID | NPWP | bank account details,"You should bring a valid ID, your tax ID, and bank account details on your first day. Your tax ID, also known as NPWP, is a required document. Bringing these documents will likely be necessary for the onboarding process. Having your bank account details readily available will also facilitate any necessary financial arrangements.",FAQ_Onboarding.txt,FAQ_Onboarding.txt,FAQ_Onboarding.txt,0,,,,,{},native_model,,1,evaluation_snapshot,What should I bring on my first day?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.3175,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5979.69,0.0,,,SKIPPED,0.8997,2559,2566.12,8545.81,c6371f75ee7cd742
EN-028,groq,llama-3.3-70b-versatile,EN,True,Is there a home-office allowance?,"Yes, a one-time allowance of IDR 1,500,000.","IDR 1,500,000 | one-time allowance","Yes, there is a home-office allowance. The home-office allowance is a one-time payment of IDR 1,500,000. This allowance is provided to support remote work arrangements. It is intended to cover initial setup costs for creating a home office.",FAQ_Remote_Work.txt,FAQ_Remote_Work.txt,FAQ_Remote_Work.txt,0,,,,,{},native_model,,1,evaluation_snapshot,Is there a home-office allowance?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.3265,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5602.97,0.0,,,SKIPPED,0.848,2664,2673.07,8276.04,0d8a11b18fed6e81
EN-029,groq,llama-3.3-70b-versatile,EN,True,What is the replacement fee for an access card?,"IDR 50,000.","IDR 50,000","The replacement fee for an access card is IDR 50,000. This fee applies when a replacement card is requested. To obtain a replacement card, one can be requested at the front desk. The replacement process is straightforward, with the fee being the only specified requirement.",FAQ_Facilities.txt,FAQ_Facilities.txt,FAQ_Facilities.txt,0,,,,,{},native_model,,1,evaluation_snapshot,What is the replacement fee for an access card?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.0851,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,6140.12,0.0,,,SKIPPED,0.9046,2529,2539.85,8679.97,2ff04c2ba0ea1367
EN-030,groq,llama-3.3-70b-versatile,EN,True,How many new enterprise customers were added in Q3 2025?,"18, bringing the total to 214.",18 | 214,"18 new enterprise customers were added in Q3 2025, bringing the total to 214. The company's Q3 2025 revenue was IDR 42.5 billion, a 12% increase over Q2 2025. Customer churn in Q3 2025 was 2.1%, down from 2.8% in Q2, indicating a slight improvement in customer retention. The addition of new enterprise customers contributed to the company's revenue growth in Q3 2025.",Report_Q3_2025_Performance.pdf,Report_Q3_2025_Performance.pdf,Report_Q3_2025_Performance.pdf,0,,,,,{},native_model,,1,evaluation_snapshot,How many new enterprise customers were added in Q3 2025?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.169,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4923.58,0.0,,,SKIPPED,0.8638,2194,2204.51,7128.09,8d643bcde2935316
